fecha,cierre
2024-09-29,65601.00
2024-09-30,63302.00
2024-10-01,60807.00
2024-10-02,60634.00
2024-10-03,60745.00
2024-10-04,62081.00
2024-10-05,62063.00
2024-10-06,62814.00
2024-10-07,62212.00
2024-10-08,62133.00
2024-10-09,60582.00
2024-10-10,60278.00
2024-10-11,62452.00
2024-10-12,63194.00
2024-10-13,62849.00
2024-10-14,66070.00
2024-10-15,67061.00
2024-10-16,67622.00
2024-10-17,67392.00
2024-10-18,68420.00
2024-10-19,68359.00
2024-10-20,69011.00
2024-10-21,67340.00
2024-10-22,67382.00
2024-10-23,66601.00
2024-10-24,68155.00
2024-10-25,66578.00
2024-10-26,67003.00
2024-10-27,67938.00
2024-10-28,69918.00
2024-10-29,72729.00
2024-10-30,72331.00
2024-10-31,70231.00
2024-11-01,69490.00
2024-11-02,69330.00
2024-11-03,68738.00
2024-11-04,67818.00
2024-11-05,69386.00
2024-11-06,75637.00
2024-11-07,75921.00
2024-11-08,76561.00
2024-11-09,76722.00
2024-11-10,80425.00
2024-11-11,88770.00
2024-11-12,88031.00
2024-11-13,90521.00
2024-11-14,87333.00
2024-11-15,91070.00
2024-11-16,90608.00
2024-11-17,89861.00
2024-11-18,90512.00
2024-11-19,92424.00
2024-11-20,94373.00
2024-11-21,98451.00
2024-11-22,99013.00
2024-11-23,97775.00
2024-11-24,98007.00
2024-11-25,93035.00
2024-11-26,91928.00
2024-11-27,95978.00
2024-11-28,95661.00
2024-11-29,97512.00
2024-11-30,96441.00
2024-12-01,97291.00
2024-12-02,95859.00
2024-12-03,95926.00
2024-12-04,98773.00
2024-12-05,97057.00
2024-12-06,99898.00
2024-12-07,99929.00
2024-12-08,101204.00
2024-12-09,97468.00
2024-12-10,96648.00
2024-12-11,101201.00
2024-12-12,100068.00
2024-12-13,101435.00
2024-12-14,101382.00
2024-12-15,104427.00
2024-12-16,106073.00
2024-12-17,106187.00
2024-12-18,100153.00
2024-12-19,97375.00
2024-12-20,97760.00
2024-12-21,97211.00
2024-12-22,95098.00
2024-12-23,94750.00
2024-12-24,98596.00
2024-12-25,99374.00
2024-12-26,95687.00
2024-12-27,94168.00
2024-12-28,95139.00
2024-12-29,93557.00
2024-12-30,92628.00
2024-12-31,93381.00
2025-01-01,94388.00
2025-01-02,96907.00
2025-01-03,98133.00
2025-01-04,98209.00
2025-01-05,98327.00
2025-01-06,102280.00
2025-01-07,96946.00
2025-01-08,95065.00
2025-01-09,92542.00
2025-01-10,94702.00
2025-01-11,94568.00
2025-01-12,94497.00
2025-01-13,94505.00
2025-01-14,96523.00
2025-01-15,100512.00
2025-01-16,99975.00
2025-01-17,104119.00
2025-01-18,104436.00
2025-01-19,101237.00
2025-01-20,102141.00
2025-01-21,106149.00
2025-01-22,103632.00
2025-01-23,103933.00
2025-01-24,104855.00
2025-01-25,104738.00
2025-01-26,102573.00
2025-01-27,102090.00
2025-01-28,101292.00
2025-01-29,103747.00
2025-01-30,104738.00
2025-01-31,102412.00
2025-02-01,100638.00
2025-02-02,97675.00
2025-02-03,101457.00
2025-02-04,97786.00
2025-02-05,96614.00
2025-02-06,96573.00
2025-02-07,96535.00
2025-02-08,96472.00
2025-02-09,96477.00
2025-02-10,97469.00
2025-02-11,95754.00
2025-02-12,97882.00
2025-02-13,96627.00
2025-02-14,97520.00
2025-02-15,97591.00
2025-02-16,96132.00
2025-02-17,95772.00
2025-02-18,95612.00
2025-02-19,96642.00
2025-02-20,98337.00
2025-02-21,96131.00
2025-02-22,96572.00
2025-02-23,96262.00
2025-02-24,91554.00
2025-02-25,88576.00
2025-02-26,84071.00
2025-02-27,84639.00
2025-02-28,84321.00
2025-03-01,86033.00
2025-03-02,94273.00
2025-03-03,86160.00
2025-03-04,87240.00
2025-03-05,90611.00
2025-03-06,89918.00
2025-03-07,86759.00
2025-03-08,86192.00
2025-03-09,80708.00
2025-03-10,78561.00
2025-03-11,82869.00
2025-03-12,83620.00
2025-03-13,81079.00
2025-03-14,83975.00
2025-03-15,84347.00
2025-03-16,82555.00
2025-03-17,84058.00
2025-03-18,82715.00
2025-03-19,86868.00
2025-03-20,84158.00
2025-03-21,84061.00
2025-03-22,83823.00
2025-03-23,86084.00
2025-03-24,87512.00
2025-03-25,87436.00
2025-03-26,86913.00
2025-03-27,87219.00
2025-03-28,84379.00
2025-03-29,82608.00
2025-03-30,82359.00
2025-03-31,82538.00
2025-04-01,85170.00
2025-04-02,82502.00
2025-04-03,83132.00
2025-04-04,83851.00
2025-04-05,83507.00
2025-04-06,78342.00
2025-04-07,79127.00
2025-04-08,76244.00
2025-04-09,82595.00
2025-04-10,79543.00
2025-04-11,83384.00
2025-04-12,85274.00
2025-04-13,83712.00
2025-04-14,84583.00
2025-04-15,83686.00
2025-04-16,84046.00
2025-04-17,84954.00
2025-04-18,84468.00
2025-04-19,85069.00
2025-04-20,85198.00
2025-04-21,87505.00
2025-04-22,93481.00
2025-04-23,93730.00
2025-04-24,94010.00
2025-04-25,94726.00
2025-04-26,94662.00
2025-04-27,93769.00
2025-04-28,95041.00
2025-04-29,94285.00
2025-04-30,94181.00
2025-05-01,96535.00
2025-05-02,96925.00
2025-05-03,95916.00
2025-05-04,94316.00
2025-05-05,94725.00
2025-05-06,96814.00
2025-05-07,97054.00
2025-05-08,103261.00
2025-05-09,102991.00
2025-05-10,104809.00
2025-05-11,104129.00
2025-05-12,102796.00
2025-05-13,104135.00
2025-05-14,103531.00
2025-05-15,103793.00
2025-05-16,103506.00
2025-05-17,103153.00
2025-05-18,106520.00
2025-05-19,105622.00
2025-05-20,106855.00
2025-05-21,109682.00
2025-05-22,111743.00
2025-05-23,107329.00
2025-05-24,107799.00
2025-05-25,109068.00
2025-05-26,109468.00
2025-05-27,108980.00
2025-05-28,107811.00
2025-05-29,105578.00
2025-05-30,104034.00
2025-05-31,104646.00
2025-06-01,105705.00
2025-06-02,105905.00
2025-06-03,105454.00
2025-06-04,104745.00
2025-06-05,101559.00
2025-06-06,104393.00
2025-06-07,105619.00
2025-06-08,105792.00
2025-06-09,110307.00
2025-06-10,110292.00
2025-06-11,108678.00
2025-06-12,105731.00
2025-06-13,106118.00
2025-06-14,105464.00
2025-06-15,105617.00
2025-06-16,106829.00
2025-06-17,104584.00
2025-06-18,104922.00
2025-06-19,104688.00
2025-06-20,103316.00
2025-06-21,102139.00
2025-06-22,101015.00
2025-06-23,105464.00
2025-06-24,106131.00
2025-06-25,107418.00
2025-06-26,107004.00
2025-06-27,107100.00
2025-06-28,107348.00
2025-06-29,108384.00
2025-06-30,107179.00
2025-07-01,105709.00
2025-07-02,108885.00
2025-07-03,109648.00
2025-07-04,108033.00
2025-07-05,108240.00
2025-07-06,109233.00
2025-07-07,108287.00
2025-07-08,108947.00
2025-07-09,111287.00
2025-07-10,116031.00
2025-07-11,117579.00
2025-07-12,117464.00
2025-07-13,119135.00
2025-07-14,119879.00
2025-07-15,117769.00
2025-07-16,118718.00
2025-07-17,119275.00
2025-07-18,118022.00
2025-07-19,117916.00
2025-07-20,117339.00
2025-07-21,117437.00
2025-07-22,120011.00
2025-07-23,118813.00
2025-07-24,118347.00
2025-07-25,117653.00
2025-07-26,117962.00
2025-07-27,119469.00
2025-07-28,118051.00
2025-07-29,117926.00
2025-07-30,117834.00
2025-07-31,115750.00
2025-08-01,113243.00
2025-08-02,112522.00
2025-08-03,114226.00
2025-08-04,115051.00
2025-08-05,114133.00
2025-08-06,115030.00
2025-08-07,117515.00
2025-08-08,116675.00
2025-08-09,116495.00
2025-08-10,119310.00
2025-08-11,118712.00
2025-08-12,120107.00
2025-08-13,123360.00
2025-08-14,118394.00
2025-08-15,117446.00
2025-08-16,117460.00
2025-08-17,117490.00
2025-08-18,116265.00
2025-08-19,112870.00
2025-08-20,114263.00
2025-08-21,112472.00
2025-08-22,116891.00
2025-08-23,115392.00
2025-08-24,113478.00
2025-08-25,110136.00
2025-08-26,111788.00
2025-08-27,111273.00
2025-08-28,112581.00
2025-08-29,108362.00
2025-08-30,108827.00
2025-08-31,108269.00
2025-09-01,109244.00
2025-09-02,111238.00
2025-09-03,111759.00
2025-09-04,110747.00
2025-09-05,110669.00
2025-09-06,110223.00
2025-09-07,111144.00
2025-09-08,112098.00
2025-09-09,111531.00
2025-09-10,113988.00
2025-09-11,115533.00
2025-09-12,116108.00
2025-09-13,115981.00
2025-09-14,115342.00
2025-09-15,115387.00
2025-09-16,116837.00
2025-09-17,116477.00
2025-09-18,117125.00
2025-09-19,115702.00
2025-09-20,115759.00
2025-09-21,115292.00
2025-09-22,112741.00
2025-09-23,112025.00
2025-09-24,113339.00
2025-09-25,109021.00
2025-09-26,109696.00
2025-09-27,109679.00
2025-09-28,112203.00
2025-09-29,114379.00
2025-09-30,114065.00
2025-10-01,118668.00
2025-10-02,120612.00
2025-10-03,122308.00
2025-10-04,122441.00
2025-10-05,123519.00
2025-10-06,124728.00
2025-10-07,121395.00
2025-10-08,123345.00
2025-10-09,121695.00
2025-10-10,112996.00
2025-10-11,110764.00
2025-10-12,115090.00
2025-10-13,115265.00
2025-10-14,113078.00
2025-10-15,110804.00
2025-10-16,108206.00
2025-10-17,106476.00
2025-10-18,107220.00
2025-10-19,108684.00
2025-10-20,110580.00
2025-10-21,108372.00
2025-10-22,107595.00
2025-10-23,110111.00
2025-10-24,111039.00
2025-10-25,111668.00
2025-10-26,114551.00
2025-10-27,114101.00
2025-10-28,112925.00
2025-10-29,110038.00
2025-10-30,108306.00
2025-10-31,109554.00
2025-11-01,110047.00
2025-11-02,110530.00
2025-11-03,106548.00
2025-11-04,101466.00
2025-11-05,103865.00
2025-11-06,101284.00
2025-11-07,103275.00
2025-11-08,102286.00
2025-11-09,104705.00
2025-11-10,105972.00
2025-11-11,103015.00
2025-11-12,101635.00
2025-11-13,99618.00
2025-11-14,94509.00
2025-11-15,95539.00
2025-11-16,94187.00
2025-11-17,92102.00
2025-11-18,92911.00
2025-11-19,91474.00
2025-11-20,86527.00
2025-11-21,85060.00
2025-11-22,84679.00
2025-11-23,86803.00
2025-11-24,88277.00
2025-11-25,87331.00
2025-11-26,90477.00
2025-11-27,91325.00
2025-11-28,90913.00
2025-11-29,90832.00
2025-11-30,90382.00
2025-12-01,86291.00
2025-12-02,91300.00
2025-12-03,93472.00
2025-12-04,92103.00
2025-12-05,89348.00
2025-12-06,89249.00
2025-12-07,90405.00
2025-12-08,90649.00
2025-12-09,92695.00
2025-12-10,92036.00
2025-12-11,92531.00
2025-12-12,90275.00
2025-12-13,90264.00
2025-12-14,88164.00
2025-12-15,86412.00
2025-12-16,87843.00
2025-12-17,86215.00
2025-12-18,85460.00
2025-12-19,88095.00
2025-12-20,88324.00
2025-12-21,88636.00
2025-12-22,88539.00
2025-12-23,87423.00
2025-12-24,87605.00
2025-12-25,87172.00
2025-12-26,87296.00
2025-12-27,87810.00
2025-12-28,87870.00
2025-12-29,87119.00
2025-12-30,88390.00
2025-12-31,87496.00
2026-01-01,88728.00
2026-01-02,89952.00
2026-01-03,90590.00
2026-01-04,91501.00
2026-01-05,93876.00
2026-01-06,93712.00
2026-01-07,91273.00
2026-01-08,91031.00
2026-01-09,90510.00
2026-01-10,90382.00
2026-01-11,90872.00
2026-01-12,91195.00
2026-01-13,95366.00
2026-01-14,96942.00
2026-01-15,95577.00
2026-01-16,95521.00
2026-01-17,95113.00
2026-01-18,93636.00
2026-01-19,92560.00
2026-01-20,88316.00
2026-01-21,89374.00
2026-01-22,89464.00
2026-01-23,89493.00
2026-01-24,89089.00
2026-01-25,86567.00
2026-01-26,88247.00
2026-01-27,89135.00
2026-01-28,89168.00
2026-01-29,84530.00
2026-01-30,84130.00
2026-01-31,78635.00
2026-02-01,76888.00
2026-02-02,78666.00
2026-02-03,75662.00
2026-02-04,73000.00
2026-02-05,62795.00
2026-02-06,70531.00
2026-02-07,69246.00
2026-02-08,70283.00
2026-02-09,70094.00
2026-02-10,68802.00
2026-02-11,67053.00
2026-02-12,66207.00
2026-02-13,68812.00
2026-02-14,69791.00
2026-02-15,68792.00
2026-02-16,68867.00
2026-02-17,67468.00
2026-02-18,66425.00
2026-02-19,66973.00
2026-02-20,67992.00
2026-02-21,67966.00
2026-02-22,67612.00
2026-02-23,64630.00
2026-02-24,64059.00
2026-02-25,67994.00
2026-02-26,67488.00
2026-02-27,65868.00
2026-02-28,66985.00
2026-03-01,65771.00
2026-03-02,68821.00
2026-03-03,68336.00
2026-03-04,72691.00
2026-03-05,70896.00
2026-03-06,68114.00
2026-03-07,67269.00
2026-03-08,65975.00
2026-03-09,68453.00
2026-03-10,69963.00
2026-03-11,70196.00
2026-03-12,70529.00
2026-03-13,70949.00
2026-03-14,71218.00
2026-03-15,72831.00
2026-03-16,74876.00
2026-03-17,73928.00
2026-03-18,71259.00
2026-03-19,69921.00
2026-03-20,70502.00
2026-03-21,68910.00
2026-03-22,67860.00
2026-03-23,70883.00
2026-03-24,70519.00
2026-03-25,71301.00
2026-03-26,68779.00
2026-03-27,66359.00
2026-03-28,66321.00
2026-03-29,65954.00
2026-03-30,66731.00
2026-03-31,68215.00
2026-04-01,68102.00
2026-04-02,66890.00
2026-04-03,66944.00
2026-04-04,67290.00
2026-04-05,68999.00
2026-04-06,68857.00
2026-04-07,71940.00
2026-04-08,71110.00
2026-04-09,71812.00
2026-04-10,72980.00
2026-04-11,73071.00
2026-04-12,70746.00
2026-04-13,74447.00
2026-04-14,74184.00
2026-04-15,74818.00
2026-04-16,75178.00
2026-04-17,77108.00
2026-04-18,75737.00
2026-04-19,73825.00
2026-04-20,75870.00
2026-04-21,76345.00
2026-04-22,78208.00
2026-04-23,78269.00
2026-04-24,77466.00
2026-04-25,77639.00
2026-04-26,78660.00
2026-04-27,77373.00
2026-04-28,76323.00
2026-04-29,75745.00
2026-04-30,76310.00
2026-05-01,78232.00
2026-05-02,78690.00
2026-05-03,78565.00
2026-05-04,79844.00
2026-05-05,80913.00
2026-05-06,81447.00
2026-05-07,80017.00
2026-05-08,80199.00
2026-05-09,80665.00
2026-05-10,82193.00
2026-05-11,81736.00
2026-05-12,80491.00
2026-05-13,79284.00
2026-05-14,81075.00
2026-05-15,79062.00
2026-05-16,78118.00
2026-05-17,77412.00
2026-05-18,76949.00
2026-05-19,76757.00
2026-05-20,77470.50
2026-05-21,77554.00
2026-05-22,75451.01
2026-05-23,76655.99
2026-05-24,76974.88
2026-05-25,77254.92
2026-05-26,75820.94
2026-05-27,74330.48
2026-05-28,73519.16
2026-05-29,73373.29
2026-05-30,73762.15
2026-05-31,73567.99
2026-06-01,71313.86
2026-06-02,66668.60
2026-06-03,64045.64
2026-06-04,63814.80
2026-06-05,61042.14
2026-06-06,60858.64
2026-06-07,63315.72
2026-06-08,63061.78
2026-06-09,61685.44
2026-06-10,61456.49
2026-06-11,63558.21
2026-06-12,63531.04
2026-06-13,64440.00
2026-06-14,65712.50
2026-06-15,66282.05
2026-06-16,65612.86
2026-06-17,64443.27
2026-06-18,62889.92
2026-06-19,63487.34
2026-06-20,64245.72
2026-06-21,63237.18
2026-06-22,63948.96
2026-06-23,62651.43
2026-06-24,60987.00
2026-06-25,59696.26
2026-06-26,60019.38
2026-06-27,59940.07
2026-06-28,59473.29
2026-06-29,60163.86
2026-06-30,58526.17
2026-07-01,59963.46
2026-07-02,61479.10
2026-07-03,62522.46
2026-07-04,63086.18
2026-07-05,63587.06
2026-07-06,64000.10
2026-07-07,63311.30
2026-07-08,62237.84
2026-07-09,63185.92
2026-07-10,64114.25
2026-07-11,63780.01
2026-07-12,63743.46
2026-07-13,62256.81
2026-07-14,64975.72
2026-07-15,64713.83
2026-07-16,63788.02
2026-07-17,63891.98
2026-07-18,64792.35
2026-07-19,64681.58
2026-07-20,65212.60
2026-07-21,66518.68
2026-07-22,66082.49
2026-07-23,65050.48
2026-07-24,64086.59
2026-07-25,64307.90
2026-07-26,65338.88
2026-07-27,63697.72
2026-07-28,63850.53
2026-07-29,63894.39
2026-07-30,64716.76
2026-07-31,62817.96
2026-08-01,62759.82
2026-08-02,63499.99
2026-08-03,63460.01
2026-08-04,64056.48
2026-08-05,64600.22
2026-08-06,64255.55
2026-08-07,64877.77
2026-08-08,64908.72
2026-08-09,64857.27
2026-08-10,63911.16
2026-08-11,63542.82
2026-08-12,63406.33
2026-08-13,63418.04
2026-08-14,62975.97
2026-08-15,63025.94
2026-08-16,62831.66
2026-08-17,64484.76
2026-08-18,64686.09
2026-08-19,69297.78
2026-08-20,73007.70
2026-08-21,78325.11
2026-08-22,77065.64
2026-08-23,77716.48
2026-08-24,78986.06
2026-08-25,78534.93
2026-08-26,79022.66
2026-08-27,80278.98
2026-08-28,77835.18
2026-08-29,78235.02
2026-08-30,77701.70
2026-08-31,78571.17
2026-09-01,77397.43
2026-09-02,77301.83
2026-09-03,81265.00
