fecha,valor
2009-11-28,0.3318872017353578
2009-11-29,0.154471544715447
2009-11-30,0.07677165354330695
2009-12-01,0.33461538461538454
2009-12-02,0.3194706994328922
2009-12-03,0.25133689839572204
2009-12-04,0.16287215411558686
2009-12-05,0.1397306397306397
2009-12-06,0.15470494417862835
2009-12-07,0.18720748829953204
2009-12-08,0.08955223880597019
2009-12-09,-0.010144927536231862
2009-12-10,0.024926686217008776
2009-12-11,0.14644970414201186
2009-12-12,0.26676384839650136
2009-12-13,0.278832116788321
2009-12-14,0.750728862973761
2009-12-15,0.6987087517934003
2009-12-16,0.9394904458598727
2009-12-17,1.0990259740259742
2009-12-18,1.2899022801302933
2009-12-19,1.5140845070422535
2009-12-20,1.7221206581352835
2009-12-21,0.7708933717579252
2009-12-22,0.8223495702005732
2009-12-23,0.811965811965812
2009-12-24,0.8780120481927709
2009-12-25,0.7326440177252587
2009-12-26,0.5842541436464088
2009-12-27,0.5045992115637321
2009-12-28,0.6818873668188736
2009-12-29,0.6310395314787702
2009-12-30,0.5751072961373389
2009-12-31,0.40000000000000013
2010-01-01,0.232451093210587
2010-01-02,0.16894977168949765
2010-01-03,-0.13655287260616167
2010-01-04,-0.01520270270270263
2010-01-05,-0.02052545155993435
2010-01-06,-0.06032482598607891
2010-01-07,-0.12446657183499288
2010-01-08,-0.12675070028011204
2010-01-09,-0.14640698455339152
2010-01-10,0.037428803905614316
2010-01-11,-0.08176100628930816
2010-01-12,0.0573899371069182
2010-01-13,0.08259823576583813
2010-01-14,0.15174765558397274
2010-01-15,0.17262423714036612
2010-01-16,0.1580786026200871
2010-01-17,0.14660633484162888
2010-01-18,0.10951526032315995
2010-01-19,-0.10535876475930961
2010-01-20,-0.10138248847926268
2010-01-21,-0.05975723622782447
2010-01-22,-0.0224609375
2010-01-23,-0.0038572806171648377
2010-01-24,-0.09262435677530023
2010-01-25,0.007544006705783923
2010-01-26,0.06419753086419755
2010-01-27,0.06904955320877337
2010-01-28,0.06495589414595027
2010-01-29,0.10149488591660094
2010-01-30,0.1639215686274511
2010-01-31,0.29452054794520555
2010-02-01,0.07286245353159848
2010-02-02,0.033333333333333215
2010-02-03,0.10362694300518127
2010-02-04,0.16059479553903344
2010-02-05,0.37254901960784315
2010-02-06,0.41752170481452233
2010-02-07,0.49029126213592233
2010-02-08,0.9979695431472082
2010-02-09,1.4861538461538464
2010-02-10,1.9036742800397217
2010-02-11,1.8971028971028971
2010-02-12,1.5682478218780251
2010-02-13,1.5964083175803405
2010-02-14,1.312811980033278
2010-02-15,1.105181747873163
2010-02-16,0.7598784194528874
2010-02-17,0.3599397590361446
2010-02-18,0.3057142857142858
2010-02-19,0.2136118598382748
2010-02-20,0.12698412698412698
2010-02-21,0.23700623700623713
2010-02-22,0.46594982078853064
2010-02-23,0.39503688799463466
2010-02-24,0.3427290198590647
2010-02-25,0.16978021978021984
2010-02-26,0.1842984409799555
2010-02-27,0.13463626492942438
2010-02-28,0.021341463414634054
2010-03-01,-0.2962046204620462
2010-03-02,-0.4230506155950753
2010-03-03,-0.42620689655172406
2010-03-04,-0.2691292875989446
2010-03-05,-0.3017837641062978
2010-03-06,-0.2776978417266188
2010-03-07,-0.25018368846436445
2010-03-08,-0.08160621761658027
2010-03-09,0.17552602436323372
2010-03-10,0.1345733041575492
2010-03-11,-0.05663520266518596
2010-03-12,-0.02934272300469487
2010-03-13,-0.1204481792717087
2010-03-14,-0.31198044009779957
2010-03-15,-0.4043269230769231
2010-03-16,-0.44465648854961837
2010-03-17,-0.47534053546265853
2010-03-18,-0.46309355900329097
2010-03-19,-0.377511961722488
2010-03-20,-0.3114427860696518
2010-03-21,-0.15416178194607277
2010-03-22,-0.097806757557795
2010-03-23,-0.0042067307692307265
2010-03-24,-0.12274368231046928
2010-03-25,0.050573514077163706
2010-03-26,-0.0009960159362549792
2010-03-27,-0.049975502204801514
2010-03-28,-0.08180535966149494
2010-03-29,-0.05934997644842199
2010-03-30,-0.06750241080038577
2010-03-31,0.1559741024131842
2010-04-01,-0.01813784764207982
2010-04-02,-0.02993630573248396
2010-04-03,0.07249466950959493
2010-04-04,0.2453591606133978
2010-04-05,0.35910652920962205
2010-04-06,0.4529991047448523
2010-04-07,0.47810858143607704
2010-04-08,0.3112990007686396
2010-04-09,0.3345375722543351
2010-04-10,0.532224532224532
2010-04-11,0.5591327201051248
2010-04-12,0.46107423053711516
2010-04-13,0.4079952968841858
2010-04-14,0.19305210918114168
2010-04-15,0.5523429710867398
2010-04-16,0.6647756575554411
2010-04-17,0.5243215565796211
2010-04-18,2.0255383074611917
2010-04-19,2.222854188210962
2010-04-20,2.2678207739307537
2010-04-21,2.99076354679803
2010-04-22,2.7997373604727507
2010-04-23,2.708416169648774
2010-04-24,2.6137394685677253
2010-04-25,0.5499367888748419
2010-04-26,0.3456561922365988
2010-04-27,0.20319905213270162
2010-04-28,0.16002344665885104
2010-04-29,0.0628045479155388
2010-04-30,-0.12844866576209857
2010-05-01,-0.19679730299199327
2010-05-02,-0.26972325485336635
2010-05-03,-0.26137787056367434
2010-05-04,-0.24251247920133112
2010-05-05,-0.4238921001926782
2010-05-06,-0.3748451053283768
2010-05-07,-0.3130668458179374
2010-05-08,-0.6314134392585236
2010-05-09,-0.6346863468634687
2010-05-10,-0.6424119663446557
2010-05-11,-0.6713470143496374
2010-05-12,-0.6378088819768446
2010-05-13,-0.6583273766976412
2010-05-14,-0.6544117647058824
2010-05-15,-0.3307504078303426
2010-05-16,-0.28846153846153844
2010-05-17,-0.23781388478581988
2010-05-18,-0.14552804446690248
2010-05-19,-0.11309220580743762
2010-05-20,-0.0809548521017125
2010-05-21,-0.026757607555089158
2010-05-22,0.15384615384615397
2010-05-23,0.3114754098360657
2010-05-24,0.2943437671609006
2010-05-25,0.33723522853957655
2010-05-26,0.23389494549058476
2010-05-27,0.26405867970660135
2010-05-28,0.17287831162999545
2010-05-29,0.15371102327624064
2010-05-30,0.06710239651416128
2010-05-31,0.12769953051643212
2010-06-01,0.11307251908396942
2010-06-02,0.1438284518828452
2010-06-03,0.14530358069538152
2010-06-04,0.26934795856185256
2010-06-05,0.27670527670527667
2010-06-06,0.28100775193798455
2010-06-07,0.2903607332939089
2010-06-08,0.29006318207926474
2010-06-09,0.32185206098249575
2010-06-10,0.19999999999999996
2010-06-11,0.14901960784313717
2010-06-12,0.024137931034482696
2010-06-13,0.03860840050912184
2010-06-14,-0.0037515631513129755
2010-06-15,-0.030120481927710885
2010-06-16,-0.088201160541586
2010-06-17,-0.09954058192955595
2010-06-18,-0.1351351351351352
2010-06-19,-0.03715802368313592
2010-06-20,-0.032472939217318975
2010-06-21,-0.03643377625375044
2010-06-22,0.027434842249657088
2010-06-23,0.04349796103307657
2010-06-24,0.14690350456072965
2010-06-25,0.19153225806451601
2010-06-26,0.1265758951084217
2010-06-27,0.027497708524289566
2010-06-28,-0.027159394479073784
2010-06-29,-0.050832977360102505
2010-06-30,0.043126684636118684
2010-07-01,0.006399317406143412
2010-07-02,0.047558922558922356
2010-07-03,0.06127450980392157
2010-07-04,0.13765690376569029
2010-07-05,0.1648033126293995
2010-07-06,0.13746287653797196
2010-07-07,0.11139455782312924
2010-07-08,0.11047535211267623
2010-07-09,0.05682782018659882
2010-07-10,0.09122203098106718
2010-07-11,0.19483985765124556
2010-07-12,1.6052514463729417
2010-07-13,2.2926617455492835
2010-07-14,4.844704897446631
2010-07-15,5.627749576988156
2010-07-16,6.62936436884512
2010-07-17,6.781445138269402
2010-07-18,7.1354691075514864
2010-07-19,5.839333933393339
2010-07-20,5.074504737295435
2010-07-21,2.455277660025434
2010-07-22,1.7042989152269987
2010-07-23,1.1782140107775212
2010-07-24,1.140125045972784
2010-07-25,1.5005332385353718
2010-07-26,1.7228646027601644
2010-07-27,1.741009946442234
2010-07-28,1.78636543797067
2010-07-29,1.7925361155698232
2010-07-30,1.716876971608833
2010-07-31,1.3830975428145944
2010-08-01,-0.16484455073454052
2010-08-02,-0.43584333377291307
2010-08-03,-0.6790804268423691
2010-08-04,-0.7103650753127393
2010-08-05,-0.7166744895564421
2010-08-06,-0.7200504413619168
2010-08-07,-0.7230535553555355
2010-08-08,-0.6784233730341516
2010-08-09,-0.6428216944345977
2010-08-10,-0.4290271132376394
2010-08-11,-0.3130292675679691
2010-08-12,-0.2253048241738823
2010-08-13,-0.21068912184224098
2010-08-14,-0.34006255331248225
2010-08-15,-0.3858904109589041
2010-08-16,-0.3751570132588974
2010-08-17,-0.3768136557610242
2010-08-18,-0.3668630550366432
2010-08-19,-0.37634252539912916
2010-08-20,-0.35853772847992504
2010-08-21,-0.16731437921865422
2010-08-22,-0.010752688172043001
2010-08-23,-0.08212452577549656
2010-08-24,-0.06324371970030851
2010-08-25,-0.16670118036860637
2010-08-26,-0.13882063882063866
2010-08-27,-0.17794028031688003
2010-08-28,-0.17208921628811125
2010-08-29,-0.23580786026200873
2010-08-30,-0.20090244950580138
2010-08-31,-0.1736591695501729
2010-09-01,-0.1046989051094892
2010-09-02,-0.16917047681254083
2010-09-03,-0.17729426971133133
2010-09-04,-0.16506803479812637
2010-09-05,-0.12865758320303766
2010-09-06,-0.11207486875142669
2010-09-07,-0.19223785746709032
2010-09-08,-0.18524552013032347
2010-09-09,-0.15440818314661464
2010-09-10,-0.1370670596904937
2010-09-11,-0.17414933837429114
2010-09-12,-0.11062484804279116
2010-09-13,-0.09080216419665976
2010-09-14,0.025347912524850802
2010-09-15,0.008796956728482908
2010-09-16,0.09068445762293065
2010-09-17,0.2051408798813643
2010-09-18,0.30000000000000004
2010-09-19,0.3304651788115085
2010-09-20,0.2915467155194975
2010-09-21,0.3979617834394906
2010-09-22,0.5366876310272537
2010-09-23,0.6307934014139827
2010-09-24,0.6115415442158696
2010-09-25,0.6136887977441681
2010-09-26,0.6102827763496146
2010-09-27,0.9185164372014611
2010-09-28,1.0882604970008565
2010-09-29,1.1514976958525347
2010-09-30,1.0093936806148593
2010-10-01,1.0311874105865524
2010-10-02,0.9283761618370694
2010-10-03,0.8377749029754205
2010-10-04,0.6146388754241394
2010-10-05,0.33561159556917275
2010-10-06,0.16923425464431374
2010-10-07,0.060295324036095055
2010-10-08,0.02617382617382602
2010-10-09,0.03193209377526274
2010-10-10,0.024721377912867215
2010-10-11,-0.11427009294696555
2010-10-12,-0.18110504774897673
2010-10-13,-0.19139370584457283
2010-10-14,-0.16727453580901852
2010-10-15,-0.23891977760127092
2010-10-16,-0.20593869731800774
2010-10-17,-0.2526362038664324
2010-10-18,-0.25878812747914093
2010-10-19,-0.17255689424364118
2010-10-20,-0.08797280067998303
2010-10-21,-0.04240033807578536
2010-10-22,0.019138077686419175
2010-10-23,-0.001689427002674826
2010-10-24,0.07925547883518469
2010-10-25,0.23433915652020487
2010-10-26,0.2503390815733384
2010-10-27,0.23539651837524178
2010-10-28,0.2443535825545171
2010-10-29,0.22737955346650995
2010-10-30,0.20446905279810146
2010-10-31,0.19588477366255153
2010-11-01,0.17805081216159935
2010-11-02,0.04229547259729949
2010-11-03,-0.06310969540115463
2010-11-04,-0.09935295345439366
2010-11-05,-0.13510253317249699
2010-11-06,-0.1693121693121693
2010-11-07,-0.1959771175493633
2010-11-08,-0.13751820093835954
2010-11-09,-0.14243553898726313
2010-11-10,-0.1763754045307443
2010-11-11,-0.22200584225900677
2010-11-12,-0.26470173459314617
2010-11-13,-0.27719054242002783
2010-11-14,-0.22673338098641893
2010-11-15,0.2759956609328993
2010-11-16,0.7145764834820729
2010-11-17,0.7171021749335003
2010-11-18,0.7560236157651188
2010-11-19,0.8371367591528487
2010-11-20,0.9605987611837576
2010-11-21,0.9888633551352306
2010-11-22,0.42484282720518185
2010-11-23,0.014449638759030936
2010-11-24,0.173117033603708
2010-11-25,0.24174802417480246
2010-11-26,0.3913658881811748
2010-11-27,0.3624053247647463
2010-11-28,0.10373288313637219
2010-11-29,0.1157399021916321
2010-11-30,0.12466511877120912
2010-12-01,0.15197568389057747
2010-12-02,0.2165324127349444
2010-12-03,0.15970752357129103
2010-12-04,0.09706045479755954
2010-12-05,-0.28066553315521015
2010-12-06,-0.4742945849694091
2010-12-07,-0.4439584472389284
2010-12-08,-0.4642435256701499
2010-12-09,-0.47104557640750677
2010-12-10,-0.5020623080298376
2010-12-11,-0.46538085503510795
2010-12-12,-0.12902794491242142
2010-12-13,0.5617930456640134
2010-12-14,0.4719478467009086
2010-12-15,0.43560464245600916
2010-12-16,0.31959986436080023
2010-12-17,0.3381064690026956
2010-12-18,0.3140720598232496
2010-12-19,0.23798701298701297
2010-12-20,0.17690963951087824
2010-12-21,0.14310103988825085
2010-12-22,0.18555888380892327
2010-12-23,0.25916708146673306
2010-12-24,0.2881698685540952
2010-12-25,0.32719905453317577
2010-12-26,0.35521973249956584
2010-12-27,0.22631923959357603
2010-12-28,0.25881953867028473
2010-12-29,0.20560905558371356
2010-12-30,0.2705322523792739
2010-12-31,0.20631753948462173
2011-01-01,0.11406202026404677
2011-01-02,-0.023739270386265998
2011-01-03,0.011273654543014322
2011-01-04,-0.011213978354414067
2011-01-05,0.04496980598740841
2011-01-06,0.032733224222585955
2011-01-07,0.10695809622348684
2011-01-08,0.17427222659323371
2011-01-09,0.2531372284442046
2011-01-10,0.26625933469110663
2011-01-11,0.30319148936170226
2011-01-12,0.25484253524838585
2011-01-13,0.315803244374673
2011-01-14,0.3243862104058006
2011-01-15,0.32786465008972043
2011-01-16,0.4049178137110785
2011-01-17,0.40447318781999475
2011-01-18,0.4417040358744395
2011-01-19,0.46622277708420024
2011-01-20,0.42323594266813647
2011-01-21,0.47292269532864806
2011-01-22,0.5748042313504602
2011-01-23,0.5738553417385535
2011-01-24,0.6575234076223133
2011-01-25,0.5489979097503996
2011-01-26,0.5407777642325979
2011-01-27,0.5000584180394905
2011-01-28,0.4025683975432719
2011-01-29,0.3396145149133196
2011-01-30,0.46976195582243196
2011-01-31,0.41612244897959183
2011-02-01,0.5067730757114355
2011-02-02,0.4170809306025054
2011-02-03,0.3318605321294785
2011-02-04,0.32094594594594605
2011-02-05,0.2492152573004851
2011-02-06,0.08672294704528016
2011-02-07,0.02031493001555207
2011-02-08,-0.053169347209082285
2011-02-09,0.02701655853587681
2011-02-10,0.2058190663298718
2011-02-11,0.3687516356974614
2011-02-12,0.47272114006239985
2011-02-13,0.5385472193491923
2011-02-14,0.7508334656294648
2011-02-15,0.9020492127541735
2011-02-16,0.9420515616481036
2011-02-17,0.9806528662420382
2011-02-18,0.9431717707579776
2011-02-19,0.7339315678120668
2011-02-20,0.706153624441562
2011-02-21,0.5925848491184056
2011-02-22,0.6293411913281415
2011-02-23,0.7336650800519255
2011-02-24,0.7701132626963829
2011-02-25,0.8298941597502476
2011-02-26,1.1822916666666665
2011-02-27,1.3984948080403923
2011-02-28,1.489408473221423
2011-03-01,1.4822741844239111
2011-03-02,1.0371634727286834
2011-03-03,0.7510516252390056
2011-03-04,0.5653592900085886
2011-03-05,0.4152445961319682
2011-03-06,0.22641338350636997
2011-03-07,0.14109816971713807
2011-03-08,0.04696398492018927
2011-03-09,0.0355348313703423
2011-03-10,-0.016380558428128245
2011-03-11,-0.009298607312660412
2011-03-12,-0.02153898133288279
2011-03-13,-0.004682303518291575
2011-03-14,-0.04250096886707144
2011-03-15,-0.09863139065684934
2011-03-16,-0.1145145310435931
2011-03-17,-0.09441577896138487
2011-03-18,-0.1177945875975891
2011-03-19,-0.1359971402470509
2011-03-20,-0.06442161033956817
2011-03-21,-0.04808751471872974
2011-03-22,-0.024107856952431783
2011-03-23,0.06726359467132581
2011-03-24,0.11507370423204955
2011-03-25,0.15320812627886582
2011-03-26,0.22779194854164353
2011-03-27,0.22251385243511246
2011-03-28,0.3108599885079486
2011-03-29,0.35906991188230264
2011-03-30,0.33769292232642245
2011-03-31,0.3412469209207507
2011-04-01,0.324671961325967
2011-04-02,0.2823038030336338
2011-04-03,0.2601187263896385
2011-04-04,0.2601532213402251
2011-04-05,0.25682983682983673
2011-04-06,0.24817350549097084
2011-04-07,0.21174744371589704
2011-04-08,0.23187606307176023
2011-04-09,0.162984255008795
2011-04-10,0.07717170104943927
2011-04-11,0.03161098969715903
2011-04-12,-0.09770820544301217
2011-04-13,-0.10572412661964903
2011-04-14,-0.05563828776021029
2011-04-15,-0.08761629482431565
2011-04-16,-0.04410186068702293
2011-04-17,-0.03877849210987727
2011-04-18,-0.018222844248950265
2011-04-19,0.14407871985915954
2011-04-20,0.17497862638928474
2011-04-21,0.14656239817530126
2011-04-22,0.2099362271137628
2011-04-23,0.2440042826552462
2011-04-24,0.2878593664164073
2011-04-25,0.2871026373381802
2011-04-26,0.2699528788101899
2011-04-27,0.3849093729897455
2011-04-28,0.44691569951860277
2011-04-29,0.5225025822635385
2011-04-30,0.6481570661233562
2011-05-01,0.7903079367481274
2011-05-02,0.8232603847752957
2011-05-03,0.7658645733988705
2011-05-04,0.577721858748532
2011-05-05,0.5806685806685805
2011-05-06,0.4974576535546058
2011-05-07,0.4326756452740703
2011-05-08,0.33927792162453096
2011-05-09,0.30833699714222895
2011-05-10,0.3131754116473979
2011-05-11,0.4050528589291804
2011-05-12,0.4048003627192609
2011-05-13,0.49677252775626135
2011-05-14,0.5319209441205743
2011-05-15,0.6077408570852185
2011-05-16,0.7390787604719251
2011-05-17,0.7302385311074071
2011-05-18,0.7842055038299849
2011-05-19,0.7917232021709633
2011-05-20,0.7103524229074889
2011-05-21,0.6459376650818809
2011-05-22,0.6669638044695054
2011-05-23,0.6769905070522007
2011-05-24,0.7739877509356925
2011-05-25,0.7754650410238211
2011-05-26,0.8232022331472377
2011-05-27,0.8405092838196289
2011-05-28,0.902943412620832
2011-05-29,0.8474996324533215
2011-05-30,0.8186668855688721
2011-05-31,0.8098541696163104
2011-06-01,0.793278734820672
2011-06-02,0.7239185019071166
2011-06-03,0.7995916094301097
2011-06-04,0.8771936114148458
