fecha,vol30,umbral_bajo_normal,umbral_normal_elevado,n_ventana,etiqueta
2015-06-23,0.289233,0.53093,0.993143,1376,Bajo
2015-06-24,0.288812,0.530876,0.986858,1377,Bajo
2015-06-25,0.289777,0.530821,0.980573,1378,Bajo
2015-06-26,0.289758,0.530476,0.978278,1379,Bajo
2015-06-27,0.31058,0.530207,0.975983,1380,Bajo
2015-06-28,0.313326,0.530015,0.973688,1381,Bajo
2015-06-29,0.320346,0.529748,0.972896,1382,Bajo
2015-06-30,0.322776,0.529467,0.972105,1383,Bajo
2015-07-01,0.317562,0.52917,0.971313,1384,Bajo
2015-07-02,0.322693,0.52905,0.970293,1385,Bajo
2015-07-03,0.321376,0.528978,0.969273,1386,Bajo
2015-07-04,0.321951,0.528956,0.968253,1387,Bajo
2015-07-05,0.347361,0.528903,0.968084,1388,Bajo
2015-07-06,0.35246,0.528729,0.967915,1389,Bajo
2015-07-07,0.353055,0.528434,0.967746,1390,Bajo
2015-07-08,0.350114,0.528343,0.967377,1391,Bajo
2015-07-09,0.352457,0.527953,0.967009,1392,Bajo
2015-07-10,0.396827,0.527266,0.96664,1393,Bajo
2015-07-11,0.400035,0.526671,0.966573,1394,Bajo
2015-07-12,0.442367,0.526253,0.966506,1395,Bajo
2015-07-13,0.504224,0.526013,0.966438,1396,Bajo
2015-07-14,0.511683,0.525499,0.966065,1397,Bajo
2015-07-15,0.512729,0.525217,0.965691,1398,Bajo
2015-07-16,0.490271,0.525166,0.965317,1399,Bajo
2015-07-17,0.488096,0.524906,0.965275,1400,Bajo
2015-07-18,0.490352,0.523314,0.965232,1401,Bajo
2015-07-19,0.484514,0.52039,0.96519,1402,Bajo
2015-07-20,0.485422,0.520051,0.96409,1403,Bajo
2015-07-21,0.486333,0.519864,0.962989,1404,Bajo
2015-07-22,0.485951,0.519828,0.961889,1405,Bajo
2015-07-23,0.484465,0.519513,0.960803,1406,Bajo
2015-07-24,0.498549,0.519285,0.959717,1407,Bajo
2015-07-25,0.499113,0.519143,0.958631,1408,Bajo
2015-07-26,0.500103,0.519139,0.957447,1409,Bajo
2015-07-27,0.490518,0.519044,0.956263,1410,Bajo
2015-07-28,0.487832,0.518857,0.955079,1411,Bajo
2015-07-29,0.484762,0.518768,0.954842,1412,Bajo
2015-07-30,0.480141,0.518635,0.954604,1413,Bajo
2015-07-31,0.47719,0.518457,0.954366,1414,Bajo
2015-08-01,0.478344,0.518343,0.953121,1415,Bajo
2015-08-02,0.478529,0.517853,0.951876,1416,Bajo
2015-08-03,0.477271,0.516986,0.950631,1417,Bajo
2015-08-04,0.457924,0.516924,0.950619,1418,Bajo
2015-08-05,0.458919,0.516168,0.950606,1419,Bajo
2015-08-06,0.459605,0.51472,0.950594,1420,Bajo
2015-08-07,0.455808,0.514442,0.950064,1421,Bajo
2015-08-08,0.50954,0.514112,0.949535,1422,Bajo
2015-08-09,0.464205,0.513732,0.949005,1423,Bajo
2015-08-10,0.455594,0.513063,0.948684,1424,Bajo
2015-08-11,0.402975,0.512714,0.948363,1425,Bajo
2015-08-12,0.35299,0.512684,0.948042,1426,Bajo
2015-08-13,0.350628,0.512414,0.947923,1427,Bajo
2015-08-14,0.351015,0.51208,0.947803,1428,Bajo
2015-08-15,0.342266,0.511683,0.947684,1429,Bajo
2015-08-16,0.34715,0.511317,0.946279,1430,Bajo
2015-08-17,0.346628,0.511064,0.944874,1431,Bajo
2015-08-18,0.568865,0.511134,0.943469,1432,Normal
2015-08-19,0.567601,0.511317,0.943346,1433,Normal
2015-08-20,0.588091,0.5115,0.943224,1434,Normal
2015-08-21,0.587351,0.511683,0.943102,1435,Normal
2015-08-22,0.587557,0.511882,0.943014,1436,Normal
2015-08-23,0.559358,0.51208,0.942927,1437,Normal
2015-08-24,0.623742,0.512279,0.94284,1438,Normal
2015-08-25,0.663534,0.512414,0.94207,1439,Normal
2015-08-26,0.667569,0.512549,0.9413,1440,Normal
2015-08-27,0.667286,0.512684,0.94053,1441,Normal
2015-08-28,0.679676,0.512699,0.94023,1442,Normal
2015-08-29,0.67973,0.512714,0.939931,1443,Normal
2015-08-30,0.679449,0.512729,0.939631,1444,Normal
2015-08-31,0.679943,0.513063,0.939604,1445,Normal
2015-09-01,0.67803,0.513397,0.939576,1446,Normal
2015-09-02,0.679424,0.513732,0.939549,1447,Normal
2015-09-03,0.67439,0.513922,0.93856,1448,Normal
2015-09-04,0.678182,0.514112,0.937571,1449,Normal
2015-09-05,0.684878,0.514303,0.936582,1450,Normal
2015-09-06,0.689027,0.514442,0.936545,1451,Normal
2015-09-07,0.654974,0.514581,0.936508,1452,Normal
2015-09-08,0.6568,0.51472,0.93647,1453,Normal
2015-09-09,0.661091,0.515444,0.936058,1454,Normal
2015-09-10,0.653109,0.516168,0.935645,1455,Normal
2015-09-11,0.653251,0.516892,0.935232,1456,Normal
2015-09-12,0.655735,0.516924,0.934318,1457,Normal
2015-09-13,0.658142,0.516955,0.933404,1458,Normal
2015-09-14,0.657329,0.516986,0.93249,1459,Normal
2015-09-15,0.654919,0.51742,0.932461,1460,Normal
2015-09-16,0.654794,0.517853,0.932432,1461,Normal
2015-09-17,0.467786,0.516986,0.932403,1462,Bajo
2015-09-18,0.466965,0.516924,0.932242,1463,Bajo
2015-09-19,0.450459,0.516168,0.932081,1464,Bajo
2015-09-20,0.449565,0.51472,0.93192,1465,Bajo
2015-09-21,0.452159,0.514442,0.931661,1466,Bajo
2015-09-22,0.456028,0.514112,0.931401,1467,Bajo
2015-09-23,0.329459,0.513732,0.931141,1468,Bajo
2015-09-24,0.268784,0.513063,0.928465,1469,Bajo
2015-09-25,0.264762,0.512714,0.925789,1470,Bajo
2015-09-26,0.265563,0.512684,0.923113,1471,Bajo
2015-09-27,0.247371,0.512414,0.92269,1472,Bajo
2015-09-28,0.265706,0.51208,0.922268,1473,Bajo
2015-09-29,0.266805,0.511683,0.921846,1474,Bajo
2015-09-30,0.267036,0.511317,0.920836,1475,Bajo
2015-10-01,0.26514,0.511064,0.919827,1476,Bajo
2015-10-02,0.26479,0.510923,0.918818,1477,Bajo
2015-10-03,0.262804,0.510001,0.918679,1478,Bajo
2015-10-04,0.259085,0.507768,0.918539,1479,Bajo
2015-10-05,0.250077,0.504224,0.9184,1480,Bajo
2015-10-06,0.254068,0.504056,0.918167,1481,Bajo
2015-10-07,0.259128,0.503648,0.917934,1482,Bajo
2015-10-08,0.252492,0.503001,0.9177,1483,Bajo
2015-10-09,0.237903,0.502672,0.916859,1484,Bajo
2015-10-10,0.238346,0.502358,0.916018,1485,Bajo
2015-10-11,0.239674,0.502059,0.915176,1486,Bajo
2015-10-12,0.228015,0.501148,0.914822,1487,Bajo
2015-10-13,0.216649,0.500496,0.914467,1488,Bajo
2015-10-14,0.218254,0.500103,0.914112,1489,Bajo
2015-10-15,0.218793,0.499963,0.913683,1490,Bajo
2015-10-16,0.238648,0.499633,0.913254,1491,Bajo
2015-10-17,0.246833,0.499113,0.912825,1492,Bajo
2015-10-18,0.281888,0.498956,0.912261,1493,Bajo
2015-10-19,0.275621,0.498769,0.911698,1494,Bajo
2015-10-20,0.285251,0.498549,0.911135,1495,Bajo
2015-10-21,0.278871,0.497861,0.91085,1496,Bajo
2015-10-22,0.28515,0.49736,0.910565,1497,Bajo
2015-10-23,0.283497,0.497046,0.910281,1498,Bajo
2015-10-24,0.281554,0.496636,0.909788,1499,Bajo
2015-10-25,0.281672,0.496396,0.909296,1500,Bajo
2015-10-26,0.278443,0.496327,0.908804,1501,Bajo
2015-10-27,0.285477,0.496295,0.908759,1502,Bajo
2015-10-28,0.290664,0.496196,0.908714,1503,Bajo
2015-10-29,0.292835,0.496028,0.908669,1504,Bajo
2015-10-30,0.311452,0.495863,0.908654,1505,Bajo
2015-10-31,0.392996,0.495578,0.908639,1506,Bajo
2015-11-01,0.416286,0.495172,0.908625,1507,Bajo
2015-11-02,0.526703,0.495375,0.908574,1508,Normal
2015-11-03,0.624847,0.495578,0.908522,1509,Normal
2015-11-04,0.624789,0.495781,0.908471,1510,Normal
2015-11-05,0.67579,0.495863,0.908439,1511,Normal
2015-11-06,0.685961,0.495946,0.908408,1512,Normal
2015-11-07,0.684358,0.496028,0.908376,1513,Normal
2015-11-08,0.700881,0.496112,0.908352,1514,Normal
2015-11-09,0.700124,0.496196,0.908328,1515,Normal
2015-11-10,0.833306,0.496279,0.908304,1516,Normal
2015-11-11,0.892874,0.496295,0.908189,1517,Normal
2015-11-12,0.931797,0.496311,0.908328,1518,Elevado
2015-11-13,0.932512,0.496327,0.908376,1519,Elevado
2015-11-14,0.93553,0.496362,0.908439,1520,Elevado
2015-11-15,0.947737,0.496396,0.908522,1521,Elevado
2015-11-16,0.950744,0.496431,0.908625,1522,Elevado
2015-11-17,0.939686,0.496636,0.908654,1523,Elevado
2015-11-18,0.940272,0.496841,0.908714,1524,Elevado
2015-11-19,0.946622,0.497046,0.908804,1525,Elevado
2015-11-20,0.947101,0.497203,0.909788,1526,Elevado
2015-11-21,0.944564,0.49736,0.910565,1527,Elevado
2015-11-22,0.945281,0.497517,0.911135,1528,Elevado
2015-11-23,0.944895,0.497861,0.912261,1529,Elevado
2015-11-24,0.946591,0.498205,0.913254,1530,Elevado
2015-11-25,0.950208,0.498549,0.914112,1531,Elevado
2015-11-26,0.974841,0.498659,0.914822,1532,Elevado
2015-11-27,0.969913,0.498769,0.916018,1533,Elevado
2015-11-28,0.966089,0.498878,0.9177,1534,Elevado
2015-11-29,0.964584,0.498956,0.918167,1535,Elevado
2015-11-30,0.938738,0.499035,0.918539,1536,Elevado
2015-12-01,0.937542,0.499113,0.918818,1537,Elevado
2015-12-02,0.866642,0.499373,0.918679,1538,Normal
2015-12-03,0.767272,0.499633,0.918539,1539,Normal
2015-12-04,0.766576,0.499892,0.9184,1540,Normal
2015-12-05,0.778262,0.499963,0.918167,1541,Normal
2015-12-06,0.771077,0.500033,0.917934,1542,Normal
2015-12-07,0.769361,0.500103,0.9177,1543,Normal
2015-12-08,0.783778,0.5003,0.916859,1544,Normal
2015-12-09,0.783166,0.500496,0.916018,1545,Normal
2015-12-10,0.657394,0.500693,0.915176,1546,Normal
2015-12-11,0.629979,0.501148,0.914822,1547,Normal
2015-12-12,0.598472,0.501604,0.914467,1548,Normal
2015-12-13,0.600193,0.502059,0.914112,1549,Normal
2015-12-14,0.597839,0.502209,0.913683,1550,Normal
2015-12-15,0.581295,0.502358,0.913254,1551,Normal
2015-12-16,0.585088,0.502507,0.912825,1552,Normal
2015-12-17,0.585813,0.502672,0.912261,1553,Normal
2015-12-18,0.584452,0.502836,0.911698,1554,Normal
2015-12-19,0.568487,0.503001,0.911135,1555,Normal
2015-12-20,0.593795,0.503325,0.91085,1556,Normal
2015-12-21,0.598034,0.503648,0.910565,1557,Normal
2015-12-22,0.597643,0.503972,0.910281,1558,Normal
2015-12-23,0.596409,0.504056,0.909788,1559,Normal
2015-12-24,0.593802,0.50414,0.909296,1560,Normal
2015-12-25,0.591814,0.504224,0.908804,1561,Normal
2015-12-26,0.644344,0.505996,0.908759,1562,Normal
2015-12-27,0.644278,0.507768,0.908714,1563,Normal
2015-12-28,0.6443,0.50954,0.908669,1564,Normal
2015-12-29,0.636068,0.510001,0.908654,1565,Normal
2015-12-30,0.638568,0.510462,0.908639,1566,Normal
2015-12-31,0.621587,0.510923,0.908625,1567,Normal
2016-01-01,0.618461,0.510993,0.908574,1568,Normal
2016-01-02,0.618926,0.511064,0.908522,1569,Normal
2016-01-03,0.62031,0.511134,0.908471,1570,Normal
2016-01-04,0.58247,0.511317,0.908439,1571,Normal
2016-01-05,0.583007,0.5115,0.908408,1572,Normal
2016-01-06,0.581444,0.511683,0.908376,1573,Normal
2016-01-07,0.589837,0.511882,0.908352,1574,Normal
2016-01-08,0.591182,0.51208,0.908328,1575,Normal
2016-01-09,0.592132,0.512279,0.908304,1576,Normal
2016-01-10,0.509185,0.511882,0.908189,1577,Bajo
2016-01-11,0.490882,0.5115,0.908074,1578,Bajo
2016-01-12,0.501777,0.511134,0.907958,1579,Bajo
2016-01-13,0.494896,0.510993,0.907672,1580,Bajo
2016-01-14,0.464613,0.510462,0.907386,1581,Bajo
2016-01-15,0.763726,0.510923,0.9071,1582,Normal
2016-01-16,0.812828,0.510993,0.906702,1583,Normal
2016-01-17,0.810859,0.511064,0.906303,1584,Normal
2016-01-18,0.813838,0.511134,0.905905,1585,Normal
2016-01-19,0.805553,0.511317,0.90553,1586,Normal
2016-01-20,0.884799,0.5115,0.905156,1587,Normal
2016-01-21,0.886161,0.511683,0.904781,1588,Normal
2016-01-22,0.912899,0.511882,0.90553,1589,Elevado
2016-01-23,0.907016,0.51208,0.906275,1590,Elevado
2016-01-24,0.920582,0.512279,0.907016,1591,Elevado
2016-01-25,0.875324,0.512414,0.906646,1592,Normal
2016-01-26,0.874306,0.512549,0.906275,1593,Normal
2016-01-27,0.875065,0.512684,0.905905,1594,Normal
2016-01-28,0.878946,0.512699,0.90553,1595,Normal
2016-01-29,0.878254,0.512714,0.905156,1596,Normal
2016-01-30,0.876454,0.512729,0.904781,1597,Normal
2016-01-31,0.876906,0.513063,0.904775,1598,Normal
2016-02-01,0.878207,0.513397,0.904769,1599,Normal
2016-02-02,0.878695,0.513732,0.904763,1600,Normal
2016-02-03,0.877995,0.513922,0.90308,1601,Normal
2016-02-04,0.900174,0.514112,0.901703,1602,Normal
2016-02-05,0.900203,0.514303,0.900203,1603,Elevado
2016-02-06,0.871175,0.514442,0.900193,1604,Normal
2016-02-07,0.871317,0.514581,0.900184,1605,Normal
2016-02-08,0.871437,0.51472,0.900174,1606,Normal
2016-02-09,0.872276,0.515444,0.900021,1607,Normal
2016-02-10,0.875963,0.516168,0.899867,1608,Normal
2016-02-11,0.871573,0.516892,0.899714,1609,Normal
2016-02-12,0.873972,0.516924,0.899086,1610,Normal
2016-02-13,0.877857,0.516955,0.898457,1611,Normal
2016-02-14,0.625651,0.516986,0.897828,1612,Normal
2016-02-15,0.577913,0.51742,0.897823,1613,Normal
2016-02-16,0.57768,0.517853,0.897818,1614,Normal
2016-02-17,0.579421,0.518286,0.897813,1615,Normal
2016-02-18,0.573205,0.518343,0.897563,1616,Normal
2016-02-19,0.456583,0.517853,0.897314,1617,Bajo
2016-02-20,0.468389,0.516986,0.897064,1618,Bajo
2016-02-21,0.394118,0.516924,0.896855,1619,Bajo
2016-02-22,0.393993,0.516168,0.896646,1620,Bajo
2016-02-23,0.40772,0.51472,0.896436,1621,Bajo
2016-02-24,0.394481,0.514442,0.89627,1622,Bajo
2016-02-25,0.39465,0.514112,0.896104,1623,Bajo
2016-02-26,0.39882,0.513732,0.895937,1624,Bajo
2016-02-27,0.369272,0.513063,0.89587,1625,Bajo
2016-02-28,0.368225,0.512714,0.895803,1626,Bajo
2016-02-29,0.366172,0.512684,0.895736,1627,Bajo
2016-03-01,0.358141,0.512414,0.895674,1628,Bajo
2016-03-02,0.369523,0.51208,0.895611,1629,Bajo
2016-03-03,0.371814,0.511683,0.895549,1630,Bajo
2016-03-04,0.385876,0.511317,0.89521,1631,Bajo
2016-03-05,0.353222,0.511064,0.894872,1632,Bajo
2016-03-06,0.355599,0.510923,0.894534,1633,Bajo
2016-03-07,0.346589,0.510001,0.893981,1634,Bajo
2016-03-08,0.347625,0.509422,0.893427,1635,Bajo
2016-03-09,0.343897,0.509185,0.892874,1636,Bajo
2016-03-10,0.34402,0.505878,0.892699,1637,Bajo
2016-03-11,0.340868,0.50414,0.892525,1638,Bajo
2016-03-12,0.349388,0.503972,0.89235,1639,Bajo
2016-03-13,0.347215,0.503325,0.892233,1640,Bajo
2016-03-14,0.3416,0.502836,0.892116,1641,Bajo
2016-03-15,0.319908,0.502507,0.891999,1642,Bajo
2016-03-16,0.315232,0.502209,0.891989,1643,Bajo
2016-03-17,0.307987,0.501965,0.891979,1644,Bajo
2016-03-18,0.313797,0.501777,0.891969,1645,Bajo
2016-03-19,0.309939,0.501054,0.891832,1646,Bajo
2016-03-20,0.310547,0.500496,0.891694,1647,Bajo
2016-03-21,0.28225,0.500103,0.891556,1648,Bajo
2016-03-22,0.283949,0.499963,0.89136,1649,Bajo
2016-03-23,0.284276,0.499633,0.891164,1650,Bajo
2016-03-24,0.238771,0.499113,0.890968,1651,Bajo
2016-03-25,0.23529,0.498956,0.890895,1652,Bajo
2016-03-26,0.235638,0.498769,0.890822,1653,Bajo
2016-03-27,0.234273,0.498549,0.890749,1654,Bajo
2016-03-28,0.234612,0.497861,0.889921,1655,Bajo
2016-03-29,0.240875,0.49736,0.889094,1656,Bajo
2016-03-30,0.238823,0.497046,0.888266,1657,Bajo
2016-03-31,0.238603,0.496636,0.888263,1658,Bajo
2016-04-01,0.228308,0.496396,0.88826,1659,Bajo
2016-04-02,0.228162,0.496327,0.888258,1660,Bajo
2016-04-03,0.201725,0.496295,0.887881,1661,Bajo
2016-04-04,0.186937,0.496196,0.887503,1662,Bajo
2016-04-05,0.181989,0.496028,0.887126,1663,Bajo
2016-04-06,0.171274,0.495863,0.887064,1664,Bajo
2016-04-07,0.170255,0.495578,0.887001,1665,Bajo
2016-04-08,0.171303,0.495172,0.886939,1666,Bajo
2016-04-09,0.169544,0.494988,0.88668,1667,Bajo
2016-04-10,0.168168,0.494745,0.88642,1668,Bajo
2016-04-11,0.153279,0.494444,0.886161,1669,Bajo
2016-04-12,0.153903,0.493747,0.886099,1670,Bajo
2016-04-13,0.154175,0.493361,0.886036,1671,Bajo
2016-04-14,0.154189,0.493285,0.885973,1672,Bajo
2016-04-15,0.158094,0.492874,0.885948,1673,Bajo
2016-04-16,0.157718,0.492504,0.885923,1674,Bajo
2016-04-17,0.129553,0.492175,0.885898,1675,Bajo
2016-04-18,0.129481,0.491791,0.885532,1676,Bajo
2016-04-19,0.140219,0.49136,0.885165,1677,Bajo
2016-04-20,0.147177,0.490882,0.884799,1678,Bajo
2016-04-21,0.155941,0.490639,0.884097,1679,Bajo
2016-04-22,0.159788,0.490514,0.883395,1680,Bajo
2016-04-23,0.158794,0.490506,0.882692,1681,Bajo
2016-04-24,0.166972,0.490404,0.881784,1682,Bajo
2016-04-25,0.167063,0.490325,0.880875,1683,Bajo
2016-04-26,0.160373,0.490271,0.879967,1684,Bajo
2016-04-27,0.239878,0.489967,0.879626,1685,Bajo
2016-04-28,0.231647,0.489591,0.879286,1686,Bajo
2016-04-29,0.234658,0.489145,0.878946,1687,Bajo
2016-04-30,0.246165,0.488919,0.878862,1688,Bajo
2016-05-01,0.247582,0.488569,0.878779,1689,Bajo
2016-05-02,0.259524,0.488096,0.878695,1690,Bajo
2016-05-03,0.263178,0.488024,0.878631,1691,Bajo
2016-05-04,0.265903,0.487986,0.878566,1692,Bajo
2016-05-05,0.264727,0.487982,0.878501,1693,Bajo
2016-05-06,0.272768,0.487882,0.878419,1694,Bajo
2016-05-07,0.272442,0.487605,0.878337,1695,Bajo
2016-05-08,0.27099,0.487151,0.878254,1696,Bajo
2016-05-09,0.271047,0.486818,0.878239,1697,Bajo
2016-05-10,0.283005,0.486641,0.878223,1698,Bajo
2016-05-11,0.282666,0.486618,0.878207,1699,Bajo
2016-05-12,0.282397,0.486428,0.878136,1700,Bajo
2016-05-13,0.281573,0.486327,0.878065,1701,Bajo
2016-05-14,0.28179,0.486314,0.877995,1702,Bajo
2016-05-15,0.280265,0.486267,0.877949,1703,Bajo
2016-05-16,0.282369,0.486238,0.877903,1704,Bajo
2016-05-17,0.2807,0.486227,0.877857,1705,Bajo
2016-05-18,0.280814,0.486043,0.877817,1706,Bajo
2016-05-19,0.306577,0.485865,0.877777,1707,Bajo
2016-05-20,0.306454,0.485693,0.877736,1708,Bajo
2016-05-21,0.298073,0.485611,0.877588,1709,Bajo
2016-05-22,0.299064,0.485521,0.87744,1710,Bajo
2016-05-23,0.299116,0.485422,0.877292,1711,Bajo
2016-05-24,0.291887,0.485185,0.877277,1712,Bajo
2016-05-25,0.294022,0.485028,0.877263,1713,Bajo
2016-05-26,0.292494,0.48495,0.877248,1714,Bajo
2016-05-27,0.280677,0.484825,0.877134,1715,Bajo
2016-05-28,0.430692,0.484679,0.87702,1716,Bajo
2016-05-29,0.429489,0.484514,0.876906,1717,Bajo
2016-05-30,0.424658,0.484506,0.876756,1718,Bajo
2016-05-31,0.424399,0.484489,0.876605,1719,Bajo
2016-06-01,0.414644,0.484465,0.876454,1720,Bajo
2016-06-02,0.413804,0.484444,0.876316,1721,Bajo
2016-06-03,0.447606,0.484197,0.876178,1722,Bajo
2016-06-04,0.44741,0.483724,0.876039,1723,Bajo
2016-06-05,0.445411,0.483689,0.876014,1724,Bajo
2016-06-06,0.445893,0.483545,0.875988,1725,Bajo
2016-06-07,0.450638,0.483291,0.875963,1726,Bajo
2016-06-08,0.450616,0.483228,0.875818,1727,Bajo
2016-06-09,0.446192,0.48309,0.875673,1728,Bajo
2016-06-10,0.445923,0.482876,0.875528,1729,Bajo
2016-06-11,0.473346,0.482873,0.87546,1730,Bajo
2016-06-12,0.561401,0.482875,0.875392,1731,Normal
2016-06-13,0.571383,0.482876,0.875324,1732,Normal
2016-06-14,0.589221,0.482983,0.875238,1733,Normal
2016-06-15,0.584199,0.48309,0.875151,1734,Normal
2016-06-16,0.649876,0.483197,0.875065,1735,Normal
2016-06-17,0.66666,0.483228,0.874812,1736,Normal
2016-06-18,0.637871,0.48326,0.874559,1737,Normal
2016-06-19,0.638627,0.483291,0.874306,1738,Normal
2016-06-20,0.668949,0.483418,0.874194,1739,Normal
2016-06-21,0.761918,0.483545,0.874083,1740,Normal
2016-06-22,0.866904,0.483672,0.873972,1741,Normal
2016-06-23,0.871935,0.483689,0.873903,1742,Normal
2016-06-24,0.886443,0.483707,0.874083,1743,Elevado
2016-06-25,0.887965,0.483724,0.874306,1744,Elevado
2016-06-26,0.903675,0.48396,0.874812,1745,Elevado
2016-06-27,0.857891,0.484197,0.874559,1746,Normal
2016-06-28,0.861687,0.484433,0.874306,1747,Normal
2016-06-29,0.865359,0.484444,0.874194,1748,Normal
2016-06-30,0.880037,0.484454,0.874559,1749,Elevado
2016-07-01,0.880061,0.484465,0.875065,1750,Elevado
2016-07-02,0.887007,0.484477,0.875238,1751,Elevado
2016-07-03,0.90512,0.484489,0.875392,1752,Elevado
2016-07-04,0.910443,0.484502,0.875528,1753,Elevado
2016-07-05,0.913689,0.484506,0.875818,1754,Elevado
2016-07-06,0.912554,0.48451,0.875988,1755,Elevado
2016-07-07,0.935072,0.484514,0.876039,1756,Elevado
2016-07-08,0.942758,0.484597,0.876316,1757,Elevado
2016-07-09,0.94559,0.484679,0.876605,1758,Elevado
2016-07-10,0.945617,0.484762,0.876906,1759,Elevado
2016-07-11,0.928243,0.484825,0.877134,1760,Elevado
2016-07-12,0.866422,0.484888,0.87702,1761,Normal
2016-07-13,0.850165,0.48495,0.876906,1762,Normal
2016-07-14,0.845689,0.484989,0.876756,1763,Normal
2016-07-15,0.844596,0.485028,0.876605,1764,Normal
2016-07-16,0.76439,0.485067,0.876454,1765,Normal
2016-07-17,0.766646,0.485185,0.876316,1766,Normal
2016-07-18,0.764933,0.485304,0.876178,1767,Normal
2016-07-19,0.763905,0.485422,0.876039,1768,Normal
2016-07-20,0.752579,0.485472,0.876014,1769,Normal
2016-07-21,0.683225,0.485521,0.875988,1770,Normal
2016-07-22,0.576679,0.48557,0.875963,1771,Normal
2016-07-23,0.562482,0.485611,0.875818,1772,Normal
2016-07-24,0.526464,0.485652,0.875673,1773,Normal
2016-07-25,0.527516,0.485693,0.875528,1774,Normal
2016-07-26,0.501554,0.485779,0.87546,1775,Normal
2016-07-27,0.478999,0.485652,0.875392,1776,Bajo
2016-07-28,0.474919,0.48557,0.875324,1777,Bajo
2016-07-29,0.469937,0.485472,0.875238,1778,Bajo
2016-07-30,0.432521,0.485304,0.875151,1779,Bajo
2016-07-31,0.46111,0.485067,0.875065,1780,Bajo
2016-08-01,0.442771,0.484989,0.874812,1781,Bajo
2016-08-02,0.551843,0.485028,0.874559,1782,Normal
2016-08-03,0.561296,0.485067,0.874306,1783,Normal
2016-08-04,0.568575,0.485185,0.874194,1784,Normal
2016-08-05,0.566476,0.485304,0.874083,1785,Normal
2016-08-06,0.54897,0.485422,0.873972,1786,Normal
2016-08-07,0.52983,0.485472,0.873903,1787,Normal
2016-08-08,0.5252,0.485521,0.873834,1788,Normal
2016-08-09,0.52672,0.48557,0.873765,1789,Normal
2016-08-10,0.529632,0.485611,0.873269,1790,Normal
2016-08-11,0.522253,0.485652,0.872772,1791,Normal
2016-08-12,0.521619,0.485693,0.872276,1792,Normal
2016-08-13,0.520403,0.485779,0.872162,1793,Normal
2016-08-14,0.523699,0.485865,0.872049,1794,Normal
2016-08-15,0.523654,0.485951,0.871935,1795,Normal
2016-08-16,0.517958,0.486043,0.871814,1796,Normal
2016-08-17,0.517621,0.486135,0.871694,1797,Normal
2016-08-18,0.517445,0.486227,0.871573,1798,Normal
2016-08-19,0.517946,0.486233,0.871528,1799,Normal
2016-08-20,0.52015,0.486238,0.871482,1800,Normal
2016-08-21,0.516773,0.486243,0.871437,1801,Normal
2016-08-22,0.516922,0.486267,0.871397,1802,Normal
2016-08-23,0.514803,0.48629,0.871357,1803,Normal
2016-08-24,0.51442,0.486314,0.871317,1804,Normal
2016-08-25,0.5144,0.486321,0.87127,1805,Normal
2016-08-26,0.51479,0.486327,0.871222,1806,Normal
2016-08-27,0.516984,0.486333,0.871175,1807,Normal
2016-08-28,0.518493,0.486428,0.870924,1808,Normal
2016-08-29,0.518267,0.486523,0.870673,1809,Normal
2016-08-30,0.495079,0.486618,0.870421,1810,Normal
2016-08-31,0.48693,0.48663,0.869671,1811,Normal
2016-09-01,0.261333,0.486523,0.868921,1812,Bajo
2016-09-02,0.216468,0.486333,0.86817,1813,Bajo
2016-09-03,0.244605,0.486321,0.867748,1814,Bajo
2016-09-04,0.247468,0.48629,0.867326,1815,Bajo
2016-09-05,0.226808,0.486243,0.866904,1816,Bajo
2016-09-06,0.22763,0.486233,0.866832,1817,Bajo
2016-09-07,0.230464,0.486135,0.866759,1818,Bajo
2016-09-08,0.228451,0.485951,0.866687,1819,Bajo
2016-09-09,0.226984,0.485779,0.866672,1820,Bajo
2016-09-10,0.224093,0.485652,0.866657,1821,Bajo
2016-09-11,0.243075,0.48557,0.866642,1822,Bajo
2016-09-12,0.242399,0.485472,0.866569,1823,Bajo
2016-09-13,0.222261,0.485304,0.866495,1824,Bajo
2016-09-14,0.220462,0.485067,0.866422,1825,Bajo
2016-09-15,0.215179,0.484989,0.866068,1826,Bajo
2016-09-16,0.213171,0.484888,0.865713,1827,Bajo
2016-09-17,0.213755,0.484762,0.865359,1828,Bajo
2016-09-18,0.214346,0.484597,0.864365,1829,Bajo
2016-09-19,0.213005,0.48451,0.863372,1830,Bajo
2016-09-20,0.218912,0.484502,0.862378,1831,Bajo
2016-09-21,0.220052,0.484477,0.862147,1832,Bajo
2016-09-22,0.219307,0.484454,0.861917,1833,Bajo
2016-09-23,0.220669,0.484433,0.861687,1834,Bajo
2016-09-24,0.220733,0.48396,0.860421,1835,Bajo
2016-09-25,0.220354,0.483707,0.859156,1836,Bajo
2016-09-26,0.212195,0.483672,0.857891,1837,Bajo
2016-09-27,0.211836,0.483418,0.855315,1838,Bajo
2016-09-28,0.211318,0.48326,0.85274,1839,Bajo
2016-09-29,0.210297,0.483197,0.850165,1840,Bajo
2016-09-30,0.206893,0.482983,0.849842,1841,Bajo
2016-10-01,0.207735,0.482875,0.849519,1842,Bajo
2016-10-02,0.210377,0.482872,0.849197,1843,Bajo
2016-10-03,0.161914,0.482812,0.848667,1844,Bajo
2016-10-04,0.15614,0.482719,0.848137,1845,Bajo
